experiment_id,cohort_role,chain,symbol,address,timestamp,price_usd,token_amount,value_usd,holders_count,holdings_delta_tokens,holdings_delta_pct,holdings_delta_notional_usd,selection_market_cap_usd,selection_liquidity_usd,selection_token_age_days,selection_netflow_usd,selection_flow_mcap_ratio,trailing_price_return_1h_pct,trailing_holdings_change_1h_pct,trailing_price_return_4h_pct,trailing_holdings_change_4h_pct,trailing_price_return_12h_pct,trailing_holdings_change_12h_pct,trailing_price_return_24h_pct,trailing_holdings_change_24h_pct
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T12:00:00Z,0.0178569428891843,143905654.91535798,2569715.0612542112,177,0.0,0.0,0.0,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,0.9561808589632959,0.0,,,,,,
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T13:00:00Z,0.0177152506320123,143905654.91535798,2549324.7441894393,177,0.0,0.0,0.0,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,-0.7934855257773266,0.0,,,,,,
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T14:00:00Z,0.0175196219916084,143905759.62348798,2521174.511018773,177,104.70813000202179,7.276165072429483e-05,1.834446857083612,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,-1.104295075850581,7.276165072678253e-05,2.4497263184780182,7.276165072678253e-05,,,,
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T15:00:00Z,0.0160577776434402,143906427.80923298,2310817.419222443,178,668.1857450008392,0.00046432175247819576,10.72957811773991,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,-8.344040464277125,0.0004643217524691323,-9.215596755586708,0.0005370837410589857,,,,
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T16:00:00Z,0.0155070295082756,143906427.80923298,2231561.222468309,178,0.0,0.0,0.0,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,-3.4297905189239253,0.0,-13.159662297693798,0.0005370837410589857,,,,
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T17:00:00Z,0.01615907628733305,143908199.59498897,2325423.575628179,178,1771.7857559919357,0.0012312068216582183,28.630421195883752,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,4.2048464453458,0.0012312068216502325,-8.784376676371519,0.0017682971753307797,,,,
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T18:00:00Z,0.0151829693256565,143921425.200796,2185154.584128452,179,13225.605807036161,0.00919030732387586,200.8039672814545,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,-6.040611135933016,0.009190307323869717,-13.33734635981939,0.0108859974395914,,,,
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T19:00:00Z,0.0135351075942615,143921425.200796,1947991.9752122322,179,0.0,0.0,0.0,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,-10.853356125869318,0.0,-15.709957537052087,0.010421627297230174,,,,
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T20:00:00Z,0.0134364415054969,144290965.77943102,1938757.1214669799,180,369540.57863500714,0.25676550806763637,4965.310368736751,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,-0.728964199785398,0.25676550806763565,-13.352576659983107,0.267213894509144,,,,
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T21:00:00Z,0.01442166792420335,144291601.290997,2080925.5580703097,180,635.5115659832954,0.00044043753020183124,9.165136766601533,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,7.3324951275483885,0.00044043753020250875,-10.751903959334852,0.26642102193417116,,,,
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T22:00:00Z,0.0143948743525238,144293195.180126,2077082.4145421062,180,1593.889129012823,0.0011046305639081386,22.943833743993185,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,-0.18578691327778563,0.0011046305639084153,-5.19065115807723,0.25831454824138955,-15.822901971782134,0.269301623342022,,
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T23:00:00Z,0.0156061741197377,144293195.180126,2251864.728274343,180,0.0,0.0,0.0,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,8.414799167743524,0.0,15.301441167370333,0.25831454824138955,-11.7687866995983,0.269301623342022,,
