evaluation_id,theory_id,theory_role,block_id,chain,symbol,token_address,signal_timestamp,entry_timestamp,exit_timestamp,holding_period_hours,gross_return_pct,gross_objective_pct,base_objective_pct,stress_objective_pct
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-2,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T03:00:00Z,2026-08-15T04:00:00Z,2026-08-15T16:00:00Z,12,19.822921385131,19.822921385131,17.438445249566882,13.906664641740152
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-2,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-14T12:00:00Z,2026-08-14T13:00:00Z,2026-08-15T01:00:00Z,12,8.265821896932,8.265821896932,6.11133204118306,2.9201969407709694
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-2,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-15T02:00:00Z,2026-08-15T03:00:00Z,2026-08-15T15:00:00Z,12,-37.371961270188,-37.371961270188,-38.61825924091126,-40.46422068247247
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-2,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-14T12:00:00Z,2026-08-14T13:00:00Z,2026-08-15T01:00:00Z,12,-2.75854318107,-2.75854318107,-4.693648171766707,-7.559840111504668
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-2,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T10:00:00Z,2026-08-15T11:00:00Z,2026-08-15T23:00:00Z,12,133.849940625327,133.849940625327,129.19632680688298,122.30359980695144
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-2,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-15T04:00:00Z,2026-08-15T05:00:00Z,2026-08-15T17:00:00Z,12,25.604065344576,25.604065344576,23.104544444218945,19.402364618187562
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-2,solana,TOAD,A13oRB9FFaiUjfi6LdCg6p9ka1u8SfGkUFs4SKvPpump,2026-08-15T02:00:00Z,2026-08-15T03:00:00Z,2026-08-15T15:00:00Z,12,3.319101177975,3.319101177975,1.2630510645333048,-1.7822794426875177
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-3,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-15T18:00:00Z,2026-08-15T19:00:00Z,2026-08-16T07:00:00Z,12,3.075792928192,3.075792928192,1.0245846489209898,-2.013574347637481
2026-08-17-paper-strategy-feasibility,sustained-markup-confirmation-v1,entry,chronological-block-1,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-13T16:00:00Z,2026-08-13T17:00:00Z,2026-08-13T21:00:00Z,4,-2.026622757067,-2.026622757067,-3.9762929642013556,-6.8640582584368115
2026-08-17-paper-strategy-feasibility,sustained-markup-confirmation-v1,entry,chronological-block-1,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-13T23:00:00Z,2026-08-14T00:00:00Z,2026-08-14T04:00:00Z,4,-8.552920761774,-8.552920761774,-10.372717638614692,-13.068120299161412
2026-08-17-paper-strategy-feasibility,sustained-markup-confirmation-v1,entry,chronological-block-2,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T07:00:00Z,2026-08-15T08:00:00Z,2026-08-15T12:00:00Z,4,18.929117456434,18.929117456434,16.562428019050945,13.05699228202255
2026-08-17-paper-strategy-feasibility,sustained-markup-confirmation-v1,entry,chronological-block-3,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T18:00:00Z,2026-08-15T19:00:00Z,2026-08-15T23:00:00Z,4,29.973359012607,29.973359012607,27.38688916825611,23.55592441135954
2026-08-17-paper-strategy-feasibility,sustained-markup-confirmation-v1,entry,chronological-block-3,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-15T12:00:00Z,2026-08-15T13:00:00Z,2026-08-15T17:00:00Z,4,8.728463231737,8.728463231737,6.564766813425416,3.359995359669976
2026-08-17-paper-strategy-feasibility,sustained-markup-confirmation-v1,entry,chronological-block-3,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-15T17:00:00Z,2026-08-15T18:00:00Z,2026-08-15T22:00:00Z,4,-4.259650891764,-4.259650891764,-6.164883839017898,-8.986830628983157
2026-08-17-paper-strategy-feasibility,sustained-markup-confirmation-v1,entry,chronological-block-3,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-15T22:00:00Z,2026-08-15T23:00:00Z,2026-08-16T03:00:00Z,4,-5.453865219084,-5.453865219084,-7.335333301224233,-10.122080623891726
